organisationName,gridReference,year,taxonName,taxonGroup
Conchological Society of Great Britain &amp; Ireland,NT231732,2014,Arion (Kobeltia) distinctus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT224744,2014,Deroceras (Deroceras) reticulatum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT214729,2014,Oxychilus (Oxychilus) cellarius,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT214730,2014,Oxychilus (Oxychilus) draparnaudi,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT214730,2014,Tandonia sowerbyi,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT225741,2014,Tandonia sowerbyi,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT232731,2014,Deroceras (Deroceras) reticulatum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT214730,2014,Ambigolimax valentianus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT214729,2014,Arion (Kobeltia) distinctus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT225741,2014,Arion (Kobeltia) distinctus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT227739,2014,Arion (Kobeltia) distinctus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT214730,2014,Limacus maculatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT225741,2014,Limacus maculatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT214729,2014,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT214730,2014,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT214730,2014,Cepaea (Cepaea) nemoralis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT214730,2014,Arion (Mesarion) subfuscus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT214730,2014,Arion (Arion) vulgaris,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT230735,2014,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT224744,2014,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT227739,2014,Arion (Mesarion) subfuscus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT230735,2014,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT214731,2014,Deroceras (Deroceras) reticulatum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT224742,2014,Arion (Kobeltia) distinctus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT227739,2014,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT232731,2014,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT224742,2014,Deroceras (Deroceras) reticulatum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT214730,2014,Arion (Kobeltia) distinctus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT214731,2014,Limacus maculatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT224742,2014,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT227739,2014,Cepaea,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT214730,2014,Arion (Arion) flagellus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT214731,2014,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT214730,2014,Deroceras (Deroceras) reticulatum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT214730,2014,Lehmannia marginata,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT232731,2014,Tandonia sowerbyi,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT227739,2014,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT232731,2014,Ambigolimax valentianus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT227739,2014,Limacus maculatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT227739,2014,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT229736,2014,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT224742,2014,Arion (Mesarion) subfuscus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT224742,2014,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT227739,2014,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT227739,2014,Limax maximus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT261762,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT261762,2015,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT257758,2015,Hygromia (Hygromia) cinctella,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT261762,2015,Ambigolimax valentianus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT261762,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT261762,2015,Deroceras (Deroceras) reticulatum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT261762,2015,Oxychilus (Oxychilus) alliarius,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT261762,2015,Tandonia budapestensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT253751,2015,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT263762,2015,Cepaea (Cepaea) hortensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT263762,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT263762,2015,Ambigolimax valentianus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT253749,2015,Deroceras (Deroceras) reticulatum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT256758,2015,Arion (Arion) agg.,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT256758,2015,Cepaea (Cepaea) hortensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT259761,2015,Cepaea (Cepaea) hortensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT256758,2015,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT263761,2015,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT256758,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT263761,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT256758,2015,Hygromia (Hygromia) cinctella,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT256758,2015,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT256758,2015,Cepaea,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT253749,2015,Arion (Arion) flagellus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT256758,2015,Arion (Arion) vulgaris,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT256758,2015,Oxychilus (Oxychilus) draparnaudi,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT256758,2015,Tandonia budapestensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT261761,2015,Tandonia sowerbyi,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT256758,2015,Arion (Kobeltia) distinctus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT261761,2015,Limacus maculatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT256758,2015,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT256758,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT261761,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT256758,2015,Arion (Arion) flagellus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT261761,2015,Arion (Arion) flagellus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT256758,2015,Arion (Arion) vulgaris,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT257758,2015,Aegopinella nitidula,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT261761,2015,Limax maximus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT259761,2015,Tandonia budapestensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT259761,2015,Arion (Kobeltia) distinctus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT257757,2015,Cepaea (Cepaea) hortensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT259761,2015,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT255757,2015,Deroceras (Deroceras) reticulatum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT257757,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT259761,2015,Limacus maculatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT257757,2015,Hygromia (Hygromia) cinctella,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT259761,2015,Discus (Gonyodiscus) rotundatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT259761,2015,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT259761,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT259761,2015,Arion (Arion) flagellus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT258760,2015,Cepaea (Cepaea) hortensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT258760,2015,Hygromia (Hygromia) cinctella,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT258760,2015,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT255757,2015,Arion (Arion) agg.,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT255757,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT255757,2015,Hygromia (Hygromia) cinctella,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT255757,2015,Ambigolimax valentianus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT255757,2015,Arion (Arion) flagellus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT266758,2015,Tandonia budapestensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT266758,2015,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT219708,2015,Cepaea (Cepaea) hortensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT219708,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT219708,2015,Monacha (Monacha) cantiana,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT219708,2015,Arianta arbustorum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT221707,2015,Aegopinella nitidula,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT220708,2015,Limax maximus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT220706,2015,Arianta arbustorum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT221707,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT220708,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT220706,2015,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT220708,2015,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT221707,2015,Ambigolimax valentianus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT220708,2015,Ambigolimax valentianus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT220706,2015,Limacus maculatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT221706,2015,Limacus maculatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT221707,2015,Limacus maculatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT220708,2015,Limacus maculatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT221707,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT220706,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT221707,2015,Cepaea (Cepaea) hortensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT221707,2015,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT221706,2015,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT221707,2015,Deroceras (Deroceras) reticulatum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT221707,2015,Lehmannia marginata,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT220708,2015,Oxychilus (Oxychilus) alliarius,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT221707,2015,Oxychilus (Oxychilus) cellarius,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT220705,2015,Deroceras (Deroceras) reticulatum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT220705,2015,Cepaea (Cepaea) hortensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT220705,2015,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT220703,2015,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT219704,2015,Cepaea (Cepaea) hortensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT219704,2015,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT220706,2015,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT219704,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT220706,2015,Discus (Gonyodiscus) rotundatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT219703,2015,Cepaea (Cepaea) hortensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT218703,2015,Cepaea (Cepaea) hortensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT219703,2015,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT218703,2015,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT218703,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT218703,2015,Hygromia (Hygromia) cinctella,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT218703,2015,Cepaea (Cepaea) nemoralis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT218703,2015,Arianta arbustorum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT247754,2015,Lauria (Lauria) cylindracea,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT221707,2015,Vitrina pellucida,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT223709,2015,Cochlicopa cf. lubrica,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT223709,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT223710,2015,Tandonia sowerbyi,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT223710,2015,Cochlicopa cf. lubrica,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT223710,2015,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT223710,2015,Arion (Arion) agg.,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT223710,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT223710,2015,Cepaea (Cepaea) nemoralis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT251758,2015,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT250761,2015,Aegopinella nitidula,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT250761,2015,Arion (Arion) flagellus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT257767,2015,Arion (Arion) flagellus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT250761,2015,Arion (Arion) rufus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT250761,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT257767,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT250761,2015,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT257767,2015,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT251757,2015,Hygromia (Hygromia) cinctella,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT250761,2015,Ambigolimax valentianus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT250762,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT257767,2015,Arion (Kobeltia) distinctus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT250762,2015,Cepaea (Cepaea) hortensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT251757,2015,Cepaea (Cepaea) hortensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT250761,2015,Deroceras (Deroceras) reticulatum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT257767,2015,Oxychilus (Oxychilus) draparnaudi,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT250761,2015,Tandonia budapestensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT257767,2015,Tandonia sowerbyi,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT253765,2015,Cepaea (Cepaea) hortensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT253765,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT256766,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT253765,2015,Trochulus (Trochulus) hispidus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT256766,2015,Hygromia (Hygromia) cinctella,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT252756,2015,Ambigolimax valentianus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT253765,2015,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT253765,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT252756,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT253764,2015,Cepaea (Cepaea) hortensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT254757,2015,Tandonia sowerbyi,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT254757,2015,Vitrina pellucida,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT254757,2015,Ambigolimax valentianus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT251758,2015,Cepaea (Cepaea) hortensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT253756,2015,Tandonia budapestensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT254766,2015,Tandonia sowerbyi,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT253756,2015,Vitrina pellucida,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT253756,2015,Cepaea (Cepaea) hortensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT253756,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT254766,2015,Ambigolimax valentianus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT253756,2015,Ambigolimax valentianus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT253756,2015,Hygromia (Hygromia) cinctella,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT254766,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT253756,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT260768,2015,Deroceras (Deroceras) reticulatum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT260768,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT253758,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT253758,2015,Ambigolimax valentianus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT260768,2015,Discus (Gonyodiscus) rotundatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT260768,2015,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT260768,2015,Tandonia budapestensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT260768,2015,Deroceras (Deroceras) reticulatum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT258767,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT260768,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT252755,2015,Hygromia (Hygromia) cinctella,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT260768,2015,Ambigolimax valentianus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT260768,2015,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT260768,2015,Aegopinella nitidula,Mollusc
The Wildlife Information Centre,NT27H,2015,Cepaea (Cepaea) nemoralis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT285721,2015,Anisus (Disculifer) vortex,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT280722,2015,Balea (Balea) perversa,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT285721,2015,Lymnaea stagnalis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT280722,2015,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT285722,2015,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT282722,2015,Deroceras (Deroceras) reticulatum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT283722,2015,Deroceras (Deroceras) reticulatum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT283722,2015,Oxychilus (Oxychilus) alliarius,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT285722,2015,Oxychilus (Oxychilus) cellarius,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT282722,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT283722,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT285721,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT282722,2015,Oxyloma (Oxyloma) elegans,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT285721,2015,Hygromia (Hygromia) cinctella,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT285722,2015,Limacus maculatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT285722,2015,Discus (Gonyodiscus) rotundatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT285722,2015,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT282722,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT283722,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT285722,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT285722,2015,Arion (Arion) flagellus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT285722,2015,Arion (Arion) vulgaris,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT285722,2015,Aegopinella nitidula,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT283722,2015,Limax maximus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT280722,2015,Zonitoides (Zonitoides) nitidus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT284723,2015,Oxychilus (Oxychilus) cellarius,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT284723,2015,Arion (Kobeltia) distinctus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT284723,2015,Cochlicopa cf. lubrica,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT284723,2015,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT284723,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT280722,2015,Limacus maculatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT284721,2015,Hygromia (Hygromia) cinctella,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT284723,2015,Cepaea (Cepaea) nemoralis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT280722,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT284723,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT280722,2015,Arion (Kobeltia) intermedius,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT280722,2015,Limax maximus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT284723,2015,Aegopinella nitidula,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT284721,2015,Radix balthica,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT281722,2015,Oxyloma (Oxyloma) elegans,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT284721,2015,Planorbarius corneus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT281722,2015,Cepaea (Cepaea) nemoralis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT285724,2015,Arion (Arion) vulgaris,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT284721,2015,Anisus (Disculifer) vortex,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT279724,2015,Zonitoides (Zonitoides) nitidus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT281722,2015,Lehmannia marginata,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT285724,2015,Lehmannia marginata,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT279724,2015,Oxychilus (Oxychilus) cellarius,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT286721,2015,Oxychilus (Oxychilus) draparnaudi,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT279724,2015,Planorbis carinatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT281722,2015,Arion (Kobeltia) distinctus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT281722,2015,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT286721,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT281722,2015,Trochulus (Trochulus) hispidus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT279724,2015,Radix balthica,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT281722,2015,Limacus maculatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT286721,2015,Cepaea (Cepaea) nemoralis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT279724,2015,Bithynia tentaculata,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT281722,2015,Arion (Mesarion) subfuscus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT279724,2015,Arion (Kobeltia) intermedius,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT281722,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT285724,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT286721,2015,Arion (Arion) vulgaris,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT279724,2015,Anisus (Disculifer) vortex,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT279724,2015,Acroloxus lacustris,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT281722,2015,Aegopinella nitidula,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT281722,2015,Boettgerilla pallens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT281722,2015,Limax maximus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT286721,2015,Limax maximus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT283722,2015,Radix balthica,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT283722,2015,Oxyloma (Oxyloma) elegans,Mollusc
